Division,Date,HomeTeam,AwayTeam,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards.1,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget,HOME_ELO,AWAY_ELO,Difference_Overall_Score,Difference_Attack_Score,Difference_Middle_Score,Difference_Defensive_Score,Difference_Budget,DIFFERENCE_ELO
SP1,2009-10-18,Xerez,Villarreal,1.0,1.0,1.0,D,11.0,13.0,3.0,6.0,16.0,14.0,3.0,4.0,2.0,3.0,0.0,1.0,3.8,3.3,2.0,3.85,3.4,1.9,3.6,3.3,2.0,3.5,3.4,1.83,3.4,3.25,2.0,72,67,64,67,1.6,78,78,75,74,17.5,940.832465859195,1062.468855078323,-6,-11,-11,-7,-15.9,-121.63638921912798
SP1,2009-10-18,Zaragoza,Santander,0.0,2.0,0.0,H,17.0,14.0,4.0,3.0,11.0,13.0,6.0,7.0,2.0,3.0,1.0,0.0,2.0,3.4,3.75,2.0,3.4,3.45,2.15,3.25,3.25,1.91,3.25,3.4,1.9,3.25,3.75,74,70,72,68,5.0,75,68,71,65,3.5,970.0045259902339,969.1491429487955,-1,2,1,3,1.5,0.8553830414383583
SP1,2009-10-24,Ath Madrid,Mallorca,0.0,0.0,0.0,D,25.0,8.0,6.0,2.0,15.0,25.0,11.0,3.0,0.0,3.0,0.0,2.0,1.8,3.5,4.5,1.75,3.5,4.45,1.8,3.4,4.3,1.7,3.5,4.0,1.75,3.3,4.33,79,70,73,69,25.0,73,70,70,68,2.0,1078.8834534299097,1096.9852633217108,6,0,3,1,23.0,-18.101809891801167
SP1,2009-10-24,Sevilla,Espanol,0.0,0.0,0.0,D,28.0,8.0,8.0,1.0,13.0,19.0,11.0,0.0,2.0,5.0,0.0,1.0,1.44,4.33,7.0,1.5,4.2,6.75,1.45,4.0,7.0,1.4,4.0,6.5,1.44,4.0,6.0,79,71,78,71,30.0,75,73,67,67,11.0,1194.806596582056,1058.140624896639,4,-2,11,4,19.0,136.66597168541693
SP1,2009-10-24,Sp Gijon,Real Madrid,0.0,0.0,0.0,D,10.0,13.0,2.0,5.0,20.0,10.0,3.0,7.0,2.0,4.0,0.0,0.0,7.0,4.33,1.44,6.75,4.3,1.5,6.3,4.0,1.5,6.0,4.2,1.4,6.5,4.0,1.4,73,69,71,68,1.9,83,71,80,72,100.0,973.6414864251251,1225.7411214251426,-10,-2,-9,-4,-98.1,-252.09963500001754
SP1,2009-10-25,Almeria,Valencia,2.0,0.0,0.0,D,9.0,18.0,2.0,7.0,24.0,18.0,4.0,6.0,3.0,4.0,1.0,0.0,3.5,3.3,2.1,3.2,3.4,2.25,3.05,3.2,2.25,3.2,3.2,2.0,3.2,3.2,2.1,74,69,69,68,2.8,80,73,76,75,18.0,984.3215526240231,1106.3250408501272,-6,-4,-7,-7,-15.2,-122.00348822610408
SP1,2009-10-25,Barcelona,Zaragoza,1.0,3.0,0.0,H,17.0,7.0,13.0,5.0,9.0,14.0,6.0,1.0,0.0,2.0,0.0,0.0,1.1,9.0,21.0,1.14,9.25,15.0,1.15,6.5,15.0,1.11,7.0,13.0,1.12,6.5,15.0,84,73,77,74,85.0,74,70,72,68,5.0,1310.9543711969927,965.7685676548443,10,3,5,6,80.0,345.1858035421484
SP1,2009-10-25,Getafe,Ath Bilbao,1.0,0.0,0.0,D,21.0,9.0,10.0,4.0,17.0,15.0,13.0,2.0,2.0,2.0,0.0,2.0,2.0,3.5,3.75,2.0,3.3,3.6,1.9,3.3,3.9,1.91,3.25,3.4,1.9,3.25,3.6,75,72,72,75,2.5,75,66,70,70,8.5,987.8119003965811,956.0863281558534,0,6,2,5,-6.0,31.72557224072773
SP1,2009-10-25,Santander,Osasuna,0.0,0.0,0.0,D,12.0,5.0,4.0,2.0,21.0,20.0,6.0,5.0,1.0,5.0,0.0,0.0,2.3,3.3,3.1,2.25,3.25,3.05,2.1,3.25,3.4,2.15,3.25,2.88,2.2,3.2,3.0,75,68,71,65,3.5,74,68,69,70,5.5,973.3851012841851,1017.177617754836,1,0,2,-5,-2.0,-43.79251647065087
SP1,2009-10-25,Tenerife,Xerez,1.0,0.0,0.0,D,22.0,7.0,4.0,1.0,12.0,11.0,10.0,3.0,1.0,1.0,0.0,0.0,1.91,3.3,4.2,1.85,3.3,4.2,1.9,3.3,3.9,1.83,3.2,3.75,1.9,3.25,3.6,72,67,70,68,1.6,72,67,64,67,1.6,968.670755278599,956.7653782011598,0,0,6,1,0.0,11.905377077439198
SP1,2009-10-25,Valladolid,La Coruna,1.0,1.0,0.0,H,19.0,11.0,8.0,3.0,14.0,10.0,4.0,5.0,3.0,1.0,0.0,0.0,2.6,3.2,2.75,2.5,3.3,2.65,2.55,3.3,2.55,2.4,3.1,2.6,2.5,3.2,2.5,74,68,71,71,3.3,76,69,71,69,8.0,913.1554545980572,1114.3022254074838,-2,-1,0,2,-4.7,-201.14677080942658
SP1,2009-10-25,Villarreal,Malaga,1.0,1.0,1.0,D,17.0,9.0,6.0,2.0,14.0,10.0,3.0,6.0,3.0,3.0,0.0,0.0,1.62,3.75,5.5,1.65,3.6,5.0,1.65,3.5,5.3,1.57,3.5,5.0,1.67,3.5,4.5,78,78,75,74,17.5,74,68,69,68,2.5,1046.5359427363583,974.6869441466215,4,10,6,6,15.0,71.84899858973677
SP1,2009-10-31,Ath Bilbao,Ath Madrid,1.0,1.0,0.0,H,17.0,16.0,6.0,6.0,13.0,16.0,5.0,5.0,1.0,2.0,0.0,0.0,2.6,3.25,2.7,2.5,3.35,2.6,2.55,3.3,2.55,2.4,3.1,2.6,2.4,3.2,2.7,75,66,70,70,8.5,79,70,73,69,25.0,941.730371524138,1075.4116900423378,-4,-4,-3,1,-16.5,-133.68131851819976
SP1,2009-10-31,Osasuna,Barcelona,0.0,0.0,0.0,D,9.0,16.0,3.0,7.0,15.0,10.0,4.0,7.0,1.0,3.0,0.0,0.0,7.5,4.5,1.4,7.0,4.5,1.4,7.0,4.0,1.45,6.5,4.2,1.36,7.0,4.0,1.4,74,68,69,70,5.5,84,73,77,74,85.0,1019.5833387706755,1314.7301216323447,-10,-5,-8,-4,-79.5,-295.1467828616692
SP1,2009-10-31,Real Madrid,Getafe,1.0,0.0,0.0,D,23.0,17.0,8.0,7.0,9.0,11.0,2.0,5.0,2.0,1.0,1.0,0.0,1.44,4.2,7.5,1.45,4.05,6.75,1.4,4.5,7.0,1.36,4.2,6.5,1.4,4.0,7.0,83,71,80,72,100.0,75,72,72,75,2.5,1219.564108086552,1002.1678570282965,8,-1,8,-3,97.5,217.39625105825564
SP1,2009-10-31,Xerez,Sevilla,2.0,0.0,1.0,A,8.0,16.0,2.0,7.0,23.0,18.0,5.0,9.0,4.0,3.0,0.0,0.0,5.5,3.75,1.62,5.5,3.95,1.55,5.4,3.7,1.6,5.0,3.6,1.53,5.5,3.5,1.57,72,67,64,67,1.6,79,71,78,71,30.0,946.4363046206975,1185.9223124455068,-7,-4,-14,-4,-28.4,-239.48600782480935
SP1,2009-01-11,Espanol,Valladolid,0.0,0.0,0.0,D,10.0,15.0,4.0,1.0,18.0,15.0,9.0,1.0,4.0,4.0,0.0,0.0,1.91,3.5,4.0,1.85,3.5,3.9,1.85,3.4,4.0,1.8,3.3,3.75,1.75,3.3,4.33,75,73,67,67,11.0,74,68,71,71,3.3,1067.0249090331884,946.9188346351941,1,5,-4,-4,7.7,120.10607439799423
SP1,2009-01-11,La Coruna,Sp Gijon,0.0,1.0,0.0,H,14.0,13.0,4.0,5.0,14.0,10.0,10.0,3.0,2.0,3.0,0.0,0.0,1.8,3.5,4.5,1.8,3.5,4.15,1.8,3.5,4.1,1.73,3.4,4.0,1.8,3.3,4.0,76,69,71,69,8.0,73,69,71,68,1.9,1080.5388453703467,979.8184997637156,3,0,0,1,6.1,100.7203456066311
SP1,2009-01-11,Malaga,Valencia,2.0,0.0,0.0,D,16.0,20.0,5.0,6.0,12.0,18.0,5.0,9.0,3.0,2.0,0.0,0.0,3.8,3.6,1.91,4.2,3.45,1.8,3.5,3.4,2.0,3.6,3.4,1.8,3.6,3.25,1.9,74,68,69,68,2.5,80,73,76,75,18.0,966.5550915716572,1130.9148177202644,-6,-5,-7,-7,-15.5,-164.35972614860725
SP1,2009-01-11,Mallorca,Santander,1.0,1.0,0.0,H,17.0,10.0,6.0,3.0,17.0,19.0,4.0,1.0,1.0,1.0,0.0,0.0,1.83,3.5,4.33,1.75,3.55,4.4,1.85,3.4,4.0,1.73,3.4,4.0,1.75,3.3,4.33,73,70,70,68,2.0,75,68,71,65,3.5,1100.4570267092827,970.9793802683456,-2,2,-1,3,-1.5,129.47764644093706
SP1,2009-01-11,Villarreal,Tenerife,1.0,1.0,0.0,H,11.0,13.0,5.0,2.0,19.0,19.0,4.0,4.0,1.0,0.0,0.0,0.0,1.73,3.5,5.0,1.6,3.75,5.25,1.7,3.5,4.9,1.7,3.4,4.2,1.75,3.3,4.33,78,78,75,74,17.5,72,67,70,68,1.6,1054.6677953113226,978.9998288590614,6,11,5,6,15.9,75.66796645226123
SP1,2009-01-11,Zaragoza,Almeria,1.0,2.0,1.0,H,21.0,12.0,6.0,4.0,26.0,29.0,8.0,1.0,5.0,5.0,0.0,0.0,2.0,3.4,3.75,1.95,3.4,3.65,2.1,3.3,3.35,1.83,3.3,3.6,1.9,3.25,3.6,74,70,72,68,5.0,74,69,69,68,2.8,961.9928172194923,959.7317757538857,0,1,3,0,2.2,2.2610414656065814
SP1,2009-07-11,Ath Madrid,Real Madrid,2.0,0.0,2.0,A,18.0,15.0,8.0,6.0,16.0,18.0,7.0,4.0,3.0,4.0,0.0,1.0,3.75,3.5,1.95,3.9,3.5,1.85,3.5,3.4,2.0,3.1,3.4,1.95,3.8,3.3,1.85,79,70,73,69,25.0,83,71,80,72,100.0,1058.9620888445559,1225.8005020617184,-4,-1,-7,-3,-75.0,-166.8384132171625
SP1,2009-07-11,Barcelona,Mallorca,1.0,3.0,1.0,H,18.0,10.0,10.0,5.0,18.0,22.0,2.0,4.0,1.0,2.0,0.0,0.0,1.17,7.0,15.0,1.15,7.5,13.0,1.2,5.9,12.0,1.14,6.0,12.0,1.15,6.5,11.0,84,73,77,74,85.0,73,70,70,68,2.0,1307.0918054941237,1106.7766879020164,11,3,7,6,83.0,200.3151175921073
SP1,2009-07-11,Getafe,La Coruna,2.0,0.0,1.0,A,22.0,8.0,3.0,3.0,18.0,12.0,14.0,3.0,4.0,1.0,0.0,2.0,2.1,3.3,3.5,2.05,3.35,3.4,2.1,3.25,3.4,1.95,3.25,3.3,2.0,3.25,3.4,75,72,72,75,2.5,76,69,71,69,8.0,995.9314630531303,1072.7237552427707,-1,3,1,6,-5.5,-76.79229218964042
SP1,2009-07-11,Tenerife,Malaga,0.0,2.0,1.0,H,10.0,17.0,4.0,7.0,21.0,13.0,4.0,4.0,4.0,5.0,0.0,0.0,2.0,3.4,3.75,1.95,3.35,3.7,1.9,3.3,3.9,1.95,3.25,3.3,1.91,3.25,3.6,72,67,70,68,1.6,74,68,69,68,2.5,964.9292954860076,954.3023719591909,-2,-1,1,0,-0.8999999999999999,10.626923526816768
SP1,2009-08-11,Almeria,Osasuna,1.0,1.0,0.0,H,10.0,10.0,3.0,1.0,18.0,17.0,11.0,4.0,2.0,2.0,0.0,0.0,2.5,3.25,2.8,2.5,3.2,2.7,2.4,3.2,2.85,2.4,3.1,2.6,2.5,3.2,2.6,74,69,69,68,2.8,74,68,69,70,5.5,949.0235175127829,1027.2216549088964,0,1,0,-2,-2.7,-78.19813739611357
SP1,2009-08-11,Santander,Ath Bilbao,2.0,0.0,1.0,A,11.0,10.0,5.0,5.0,23.0,18.0,7.0,6.0,4.0,2.0,0.0,0.0,2.25,3.3,3.2,2.2,3.35,3.05,2.2,3.2,3.2,2.15,3.25,2.87,2.25,3.2,2.9,75,68,71,65,3.5,75,66,70,70,8.5,964.659719075612,958.1799727219201,0,2,1,-5,-5.0,6.479746353691894
SP1,2009-08-11,Sevilla,Villarreal,1.0,1.0,1.0,D,15.0,5.0,6.0,3.0,17.0,16.0,11.0,6.0,2.0,2.0,0.0,0.0,1.67,3.7,5.0,1.6,3.9,5.0,1.6,3.7,5.4,1.53,3.6,5.0,1.57,3.5,5.5,79,71,78,71,30.0,78,78,75,74,17.5,1199.8451186136308,1068.7383286843763,1,-7,3,-3,12.5,131.10678992925455
SP1,2009-08-11,Sp Gijon,Espanol,1.0,1.0,0.0,H,14.0,11.0,3.0,2.0,15.0,17.0,5.0,5.0,3.0,3.0,0.0,0.0,2.25,3.3,3.2,2.2,3.35,3.05,2.2,3.2,3.2,2.15,3.25,2.87,2.25,3.1,3.0,73,69,71,68,1.9,75,73,67,67,11.0,987.6335898912916,1058.6178793433185,-2,-4,4,1,-9.1,-70.98428945202681
SP1,2009-08-11,Valencia,Zaragoza,1.0,3.0,0.0,H,10.0,13.0,7.0,4.0,17.0,17.0,6.0,6.0,2.0,5.0,0.0,0.0,1.5,4.0,6.5,1.45,4.2,6.45,1.45,4.0,7.0,1.44,3.75,6.0,1.5,3.75,6.0,80,73,76,75,18.0,74,70,72,68,5.0,1143.1675373327307,972.7010754605951,6,3,4,7,13.0,170.4664618721356
SP1,2009-08-11,Valladolid,Xerez,0.0,0.0,0.0,D,13.0,4.0,3.0,2.0,8.0,16.0,12.0,3.0,0.0,3.0,0.0,1.0,1.65,3.7,5.25,1.55,3.75,5.85,1.7,3.5,4.9,1.53,3.5,5.5,1.6,3.4,5.0,74,68,71,71,3.3,72,67,64,67,1.6,955.325864325064,932.5134984525735,2,1,7,4,1.6999999999999997,22.812365872490545
SP1,2009-11-21,Ath Bilbao,Barcelona,0.0,0.0,0.0,D,8.0,13.0,1.0,3.0,17.0,15.0,5.0,7.0,1.0,1.0,0.0,0.0,6.5,4.0,1.53,6.5,4.4,1.5,5.5,3.9,1.55,5.5,4.0,1.5,6.5,4.33,1.44,75,66,70,70,8.5,84,73,77,74,85.0,987.3675437222712,1313.8754286876056,-9,-7,-7,-4,-76.5,-326.50788496533437
SP1,2009-11-21,La Coruna,Ath Madrid,1.0,1.0,1.0,D,22.0,14.0,11.0,5.0,13.0,25.0,9.0,3.0,3.0,3.0,0.0,1.0,2.5,3.3,2.75,2.6,3.4,2.7,2.4,3.2,2.85,2.4,3.2,2.75,2.4,3.25,2.8,76,69,71,69,8.0,79,70,73,69,25.0,1096.7244598612056,1046.8126563100184,-3,-1,-2,0,-17.0,49.91180355118718
SP1,2009-11-21,Real Madrid,Santander,1.0,1.0,0.0,H,20.0,8.0,9.0,0.0,11.0,20.0,7.0,0.0,2.0,3.0,0.0,0.0,1.22,6.0,12.0,1.18,7.0,11.0,1.25,5.7,9.0,1.2,5.5,13.0,1.2,6.0,12.0,83,71,80,72,100.0,75,68,71,65,3.5,1237.9499345962558,935.4721480752609,8,3,9,7,96.5,302.477786520995
SP1,2009-11-21,Tenerife,Sevilla,2.0,0.0,1.0,A,11.0,11.0,1.0,3.0,9.0,15.0,6.0,4.0,4.0,3.0,0.0,0.0,5.0,3.5,1.73,5.5,3.6,1.6,4.6,3.5,1.75,4.8,3.5,1.7,4.5,3.6,1.73,72,67,70,68,1.6,79,71,78,71,30.0,960.3082691800946,1206.118125101242,-7,-4,-8,-3,-28.4,-245.80985592114735
SP1,2009-11-22,Espanol,Getafe,2.0,0.0,0.0,D,14.0,11.0,3.0,4.0,13.0,15.0,7.0,3.0,2.0,4.0,0.0,0.0,2.1,3.3,3.5,2.15,3.0,3.55,2.0,3.3,3.6,2.1,3.25,3.25,2.1,3.3,3.3,75,73,67,67,11.0,75,72,72,75,2.5,1044.86768399738,971.9307584346953,0,1,-5,-8,8.5,72.93692556268468
SP1,2009-11-22,Malaga,Zaragoza,0.0,0.0,0.0,D,15.0,7.0,4.0,1.0,22.0,22.0,6.0,4.0,5.0,3.0,1.0,1.0,2.3,3.4,3.0,2.2,3.35,3.05,2.3,3.3,2.9,2.3,3.3,2.8,2.3,3.3,2.9,74,68,69,68,2.5,74,70,72,68,5.0,958.9233982651039,964.867133553304,0,-2,-3,0,-2.5,-5.943735288200173
SP1,2009-11-22,Mallorca,Almeria,1.0,0.0,0.0,D,11.0,20.0,5.0,10.0,13.0,16.0,9.0,10.0,4.0,3.0,0.0,0.0,1.73,3.6,4.75,1.8,3.45,4.25,1.8,3.4,4.3,1.7,3.6,4.33,1.75,3.25,5.0,73,70,70,68,2.0,74,69,69,68,2.8,1099.9930647085346,970.1134746774375,-1,1,1,0,-0.7999999999999998,129.8795900310971
SP1,2009-11-22,Osasuna,Valencia,2.0,0.0,2.0,A,8.0,15.0,2.0,3.0,18.0,19.0,4.0,5.0,3.0,2.0,2.0,0.0,3.25,3.3,2.2,3.65,3.6,2.0,3.1,3.3,2.2,3.0,3.3,2.2,3.4,3.2,2.1,74,68,69,70,5.5,80,73,76,75,18.0,1006.1316977442418,1151.0014792400218,-6,-5,-7,-5,-12.5,-144.86978149578
SP1,2009-11-22,Villarreal,Valladolid,1.0,1.0,0.0,H,13.0,13.0,6.0,5.0,8.0,20.0,7.0,6.0,1.0,2.0,0.0,0.0,1.62,3.75,5.5,1.6,3.8,5.15,1.65,3.5,5.3,1.6,3.5,5.5,1.62,3.6,5.5,78,78,75,74,17.5,74,68,71,71,3.3,1062.465322196765,950.2339599262667,4,10,4,3,14.2,112.23136227049838
SP1,2009-11-22,Xerez,Sp Gijon,0.0,0.0,0.0,D,10.0,5.0,3.0,2.0,10.0,11.0,12.0,1.0,2.0,2.0,0.0,0.0,2.8,3.25,2.5,2.8,3.35,2.35,2.55,3.3,2.55,2.7,3.1,2.5,2.7,3.2,2.5,72,67,64,67,1.6,73,69,71,68,1.9,937.6054028513707,1001.38378523723,-1,-2,-7,-1,-0.2999999999999998,-63.77838238585923
SP1,2009-11-28,Sevilla,Malaga,0.0,0.0,2.0,A,13.0,9.0,6.0,4.0,20.0,31.0,5.0,4.0,4.0,4.0,0.0,1.0,1.25,5.5,12.0,1.25,5.5,10.0,1.35,4.7,8.0,1.29,4.75,9.5,1.29,5.0,9.5,79,71,78,71,30.0,74,68,69,68,2.5,1215.168282385893,954.9590383370836,5,3,9,3,27.5,260.2092440488094
SP1,2009-11-28,Sp Gijon,Villarreal,1.0,0.0,0.0,D,12.0,6.0,5.0,2.0,17.0,13.0,8.0,0.0,1.0,4.0,0.0,1.0,2.75,3.3,2.5,2.75,3.4,2.35,2.7,3.2,2.5,2.7,3.25,2.4,2.75,3.3,2.4,73,69,71,68,1.9,78,78,75,74,17.5,1002.941957038892,1072.7089908698026,-5,-9,-4,-6,-15.6,-69.76703383091058
SP1,2009-11-28,Valencia,Mallorca,0.0,0.0,0.0,D,17.0,9.0,6.0,2.0,11.0,15.0,11.0,2.0,4.0,4.0,0.0,0.0,1.53,4.0,6.0,1.45,4.2,6.45,1.55,3.7,6.0,1.5,3.8,6.0,1.5,4.0,6.0,80,73,76,75,18.0,73,70,70,68,2.0,1170.6117506558044,1109.455255080797,7,3,6,7,16.0,61.156495575007284
SP1,2009-11-29,Almeria,Ath Bilbao,2.0,0.0,2.0,A,13.0,17.0,5.0,7.0,28.0,13.0,6.0,3.0,3.0,4.0,0.0,0.0,2.2,3.3,3.25,2.25,3.3,3.0,2.3,3.3,2.9,2.25,3.2,3.0,2.2,3.2,3.2,74,69,69,68,2.8,75,66,70,70,8.5,960.6512843051751,995.9621825670321,-1,3,-1,-2,-5.7,-35.310898261857005
SP1,2009-11-29,Ath Madrid,Espanol,1.0,1.0,0.0,H,17.0,5.0,6.0,1.0,20.0,17.0,8.0,4.0,2.0,2.0,0.0,1.0,1.75,3.5,4.75,1.75,3.55,4.4,1.75,3.5,4.6,1.73,3.4,4.5,1.75,3.6,4.33,79,70,73,69,25.0,75,73,67,67,11.0,1037.9110283760847,1012.0098592107231,4,-3,6,2,14.0,25.90116916536158
SP1,2009-11-29,Barcelona,Real Madrid,1.0,0.0,0.0,D,9.0,16.0,4.0,2.0,17.0,25.0,6.0,6.0,0.0,4.0,1.0,1.0,1.85,3.6,4.0,1.8,3.6,4.0,1.85,3.4,4.0,1.75,3.6,4.0,1.75,3.75,4.2,84,73,77,74,85.0,83,71,80,72,100.0,1305.2807898428448,1240.6420495460882,1,2,-3,2,-15.0,64.63874029675662
SP1,2009-11-29,Getafe,Xerez,1.0,2.0,1.0,H,16.0,7.0,6.0,2.0,8.0,17.0,7.0,3.0,0.0,3.0,0.0,1.0,1.5,4.0,6.5,1.55,3.55,6.4,1.6,3.6,5.6,1.5,3.8,6.0,1.5,3.8,6.5,75,72,72,75,2.5,72,67,64,67,1.6,1004.7885832213522,936.0472310497087,3,5,8,8,0.8999999999999999,68.74135217164348
SP1,2009-11-29,Santander,La Coruna,2.0,0.0,0.0,D,13.0,11.0,3.0,6.0,18.0,12.0,5.0,3.0,3.0,3.0,0.0,0.0,2.63,3.25,2.63,2.5,3.3,2.65,2.6,3.3,2.5,2.7,3.25,2.4,2.6,3.2,2.6,75,68,71,65,3.5,76,69,71,69,8.0,932.7800331254285,1105.6260877951393,-1,-1,0,-4,-4.5,-172.84605466971072
SP1,2009-11-29,Valladolid,Tenerife,0.0,2.0,0.0,H,16.0,13.0,8.0,5.0,14.0,16.0,8.0,8.0,2.0,2.0,0.0,1.0,2.0,3.4,3.7,1.95,3.35,3.7,1.9,3.3,3.9,1.95,3.3,3.6,1.9,3.4,3.8,74,68,71,71,3.3,72,67,70,68,1.6,939.9902912532292,951.2581118954434,2,1,1,3,1.6999999999999997,-11.267820642214247
SP1,2009-11-29,Zaragoza,Osasuna,2.0,0.0,1.0,A,21.0,9.0,2.0,4.0,21.0,18.0,6.0,7.0,6.0,2.0,0.0,0.0,2.0,3.4,3.7,1.95,3.35,3.7,2.1,3.25,3.4,2.05,3.25,3.3,2.0,3.3,3.6,74,70,72,68,5.0,74,68,69,70,5.5,968.8314934813243,986.5214263284594,0,2,3,-2,-0.5,-17.689932847135083
SP1,2009-02-12,Xerez,Barcelona,2.0,0.0,0.0,D,7.0,14.0,4.0,3.0,13.0,16.0,3.0,9.0,1.0,0.0,0.0,0.0,12.0,5.5,1.25,12.0,5.6,1.22,10.0,5.2,1.27,11.0,5.5,1.22,12.0,5.5,1.22,72,67,64,67,1.6,84,73,77,74,85.0,921.5958354909609,1313.6609959308898,-12,-6,-13,-7,-83.4,-392.06516043992895
SP1,2009-05-12,La Coruna,Barcelona,2.0,1.0,1.0,D,4.0,19.0,1.0,9.0,9.0,13.0,1.0,9.0,1.0,2.0,0.0,0.0,5.5,3.8,1.62,5.25,3.75,1.6,5.3,3.5,1.65,4.4,3.6,1.6,5.5,3.5,1.62,76,69,71,69,8.0,84,73,77,74,85.0,1117.5263601873005,1320.7227740931378,-8,-4,-6,-5,-77.0,-203.1964139058373
SP1,2009-05-12,Real Madrid,Almeria,1.0,1.0,0.0,H,37.0,9.0,14.0,4.0,15.0,16.0,8.0,3.0,0.0,4.0,1.0,0.0,1.17,6.5,17.0,1.18,6.5,12.5,1.2,6.0,11.5,1.18,6.0,12.0,1.18,6.5,13.0,83,71,80,72,100.0,74,69,69,68,2.8,1232.2618434580431,929.5694970825103,9,2,11,4,97.2,302.6923463755328
SP1,2009-05-12,Sevilla,Valladolid,0.0,1.0,1.0,D,17.0,9.0,4.0,2.0,16.0,22.0,4.0,4.0,4.0,4.0,0.0,1.0,1.33,4.75,9.5,1.35,4.6,8.0,1.37,4.6,7.5,1.35,4.33,8.0,1.33,4.5,9.5,79,71,78,71,30.0,74,68,71,71,3.3,1203.5191684648805,936.2405875525137,5,3,7,0,26.7,267.2785809123668
SP1,2009-05-12,Xerez,Ath Madrid,2.0,0.0,1.0,A,11.0,9.0,4.0,6.0,17.0,18.0,8.0,7.0,1.0,1.0,1.0,1.0,4.6,3.6,1.75,4.6,3.6,1.7,4.3,3.4,1.8,4.33,3.4,1.75,4.5,3.5,1.75,72,67,64,67,1.6,79,70,73,69,25.0,914.5340573287128,1055.0851378312655,-7,-3,-9,-2,-23.4,-140.55108050255262
SP1,2009-06-12,Ath Bilbao,Valencia,2.0,0.0,0.0,D,9.0,8.0,4.0,3.0,18.0,18.0,2.0,5.0,2.0,4.0,1.0,0.0,3.2,3.4,2.2,2.95,3.35,2.25,3.0,3.2,2.3,2.9,3.25,2.25,3.0,3.3,2.25,75,66,70,70,8.5,80,73,76,75,18.0,1027.0439697896968,1164.113550314871,-5,-7,-6,-5,-9.5,-137.06958052517416
SP1,2009-06-12,Espanol,Santander,2.0,0.0,0.0,D,10.0,15.0,1.0,5.0,19.0,21.0,4.0,7.0,2.0,4.0,0.0,0.0,2.0,3.3,3.8,1.95,3.3,3.75,2.0,3.3,3.6,1.9,3.3,3.75,2.0,3.25,3.6,75,73,67,67,11.0,75,68,71,65,3.5,994.8357497555423,920.8797607332673,0,5,-4,2,7.5,73.95598902227505
SP1,2009-06-12,Malaga,Osasuna,0.0,0.0,0.0,D,16.0,7.0,2.0,3.0,23.0,18.0,6.0,5.0,2.0,2.0,0.0,0.0,2.3,3.3,3.1,2.35,3.2,2.9,2.3,3.2,3.0,2.3,3.2,2.87,2.3,3.1,3.1,74,68,69,68,2.5,74,68,69,70,5.5,966.6081522580961,1005.0100146713813,0,0,0,-2,-3.0,-38.401862413285244
SP1,2009-06-12,Mallorca,Zaragoza,1.0,1.0,0.0,H,14.0,9.0,7.0,5.0,16.0,14.0,4.0,7.0,3.0,3.0,0.0,0.0,1.85,3.5,4.2,1.8,3.4,4.3,1.8,3.4,4.3,1.75,3.4,4.33,1.8,3.4,4.33,73,70,70,68,2.0,74,70,72,68,5.0,1115.9534554217305,950.3429051384023,-1,0,-2,0,-3.0,165.61055028332817
SP1,2009-06-12,Tenerife,Sp Gijon,1.0,0.0,1.0,A,13.0,4.0,6.0,1.0,9.0,10.0,6.0,3.0,1.0,3.0,0.0,0.0,2.1,3.3,3.5,2.1,3.3,3.3,2.2,3.2,3.2,2.1,3.25,3.2,2.1,3.3,3.3,72,67,70,68,1.6,73,69,71,68,1.9,955.0078155961589,1016.6399795171407,-1,-2,-1,0,-0.2999999999999998,-61.632163920981725
SP1,2009-06-12,Villarreal,Getafe,1.0,1.0,1.0,D,11.0,5.0,6.0,3.0,17.0,19.0,7.0,0.0,3.0,4.0,2.0,0.0,1.75,3.6,4.6,1.75,3.45,4.5,1.7,3.5,4.9,1.7,3.5,4.5,1.75,3.5,4.5,78,78,75,74,17.5,75,72,72,75,2.5,1059.0109683915541,1019.2399787800999,3,6,3,-1,15.0,39.77098961145418
SP1,2009-12-12,Barcelona,Espanol,1.0,1.0,0.0,H,15.0,7.0,3.0,2.0,15.0,20.0,10.0,2.0,3.0,3.0,0.0,0.0,1.17,7.0,17.0,1.16,7.0,13.0,1.22,5.5,12.0,1.15,6.2,15.0,1.18,6.0,15.0,84,73,77,74,85.0,75,73,67,67,11.0,1336.7295882942913,956.3496094836848,9,0,10,7,74.0,380.3799788106064
