Division,Date,HomeTeam,AwayTeam,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Season,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget
SP1,2010-03-24,Tenerife,Villarreal,2.0,2.0,D,0.0,1.0,A,10.0,14.0,4.0,7.0,23.0,17.0,9.0,4.0,3.0,4.0,0.0,0.0,2.88,3.3,2.4,2.85,3.3,2.35,2.8,3.3,2.4,2.62,3.2,2.5,2.88,3.2,2.38,2009_2010,72,67,70,68,1.6,78,78,75,74,17.5
SP1,2010-03-24,Valencia,Malaga,1.0,0.0,H,1.0,0.0,H,14.0,5.0,4.0,0.0,17.0,20.0,9.0,4.0,3.0,5.0,0.0,0.0,1.5,4.0,7.0,1.45,4.25,6.5,1.5,3.9,6.5,1.44,3.8,7.0,1.44,4.33,6.5,2009_2010,80,73,76,75,18.0,74,68,69,68,2.5
SP1,2010-03-24,Valladolid,Espanol,0.0,0.0,D,0.0,0.0,D,8.0,9.0,0.0,1.0,13.0,17.0,4.0,7.0,4.0,2.0,1.0,1.0,2.25,3.3,3.2,2.2,3.2,3.2,2.1,3.3,3.35,2.15,3.2,3.2,2.2,3.2,3.25,2009_2010,74,68,71,71,3.3,75,73,67,67,11.0
SP1,2010-03-25,Ath Madrid,Ath Bilbao,2.0,0.0,H,0.0,0.0,D,15.0,17.0,6.0,5.0,16.0,15.0,7.0,7.0,1.0,4.0,0.0,0.0,1.85,3.5,4.0,1.75,3.7,4.2,1.85,3.5,3.8,1.91,3.4,4.0,1.91,3.25,4.0,2009_2010,79,70,73,69,25.0,75,66,70,70,8.5
SP1,2010-03-25,Getafe,Real Madrid,2.0,4.0,A,1.0,4.0,A,10.0,21.0,4.0,10.0,9.0,11.0,6.0,8.0,3.0,2.0,0.0,0.0,9.0,4.75,1.36,7.25,4.75,1.37,7.0,4.5,1.4,7.5,5.0,1.36,8.5,4.75,1.33,2009_2010,75,72,72,75,2.5,83,71,80,72,100.0
SP1,2010-03-27,Malaga,Tenerife,1.0,1.0,D,0.0,0.0,D,7.0,14.0,1.0,4.0,15.0,14.0,5.0,2.0,2.0,2.0,1.0,0.0,1.91,3.4,4.0,1.88,3.6,3.7,1.85,3.4,4.0,1.91,3.25,3.75,1.91,3.25,4.0,2009_2010,74,68,69,68,2.5,72,67,70,68,1.6
SP1,2010-03-27,Mallorca,Barcelona,0.0,1.0,A,0.0,0.0,D,10.0,7.0,2.0,5.0,29.0,21.0,4.0,8.0,4.0,3.0,0.0,0.0,7.5,4.2,1.44,6.25,4.25,1.45,6.2,4.0,1.5,7.0,4.2,1.4,7.0,4.0,1.44,2009_2010,73,70,70,68,2.0,84,73,77,74,85.0
SP1,2010-03-27,Zaragoza,Valencia,3.0,0.0,H,1.0,0.0,H,20.0,9.0,6.0,3.0,19.0,19.0,6.0,5.0,4.0,4.0,0.0,1.0,2.9,3.3,2.38,3.0,3.2,2.3,3.1,3.3,2.2,3.0,3.25,2.2,3.0,3.0,2.38,2009_2010,74,70,72,68,5.0,80,73,76,75,18.0
SP1,2010-03-28,Espanol,Sp Gijon,0.0,0.0,D,0.0,0.0,D,15.0,6.0,1.0,3.0,14.0,18.0,11.0,0.0,1.0,0.0,0.0,0.0,1.91,3.4,4.0,2.0,3.3,3.6,1.9,3.3,3.9,1.95,3.25,3.6,1.91,3.25,4.0,2009_2010,75,73,67,67,11.0,73,69,71,68,1.9
SP1,2010-03-28,La Coruna,Getafe,1.0,3.0,A,0.0,2.0,A,14.0,21.0,6.0,9.0,4.0,8.0,8.0,6.0,0.0,4.0,0.0,0.0,2.1,3.3,3.5,2.0,3.3,3.6,2.0,3.3,3.6,2.05,3.25,3.3,2.1,3.2,3.4,2009_2010,76,69,71,69,8.0,75,72,72,75,2.5
SP1,2010-03-28,Osasuna,Almeria,1.0,0.0,H,1.0,0.0,H,21.0,9.0,11.0,2.0,17.0,20.0,7.0,4.0,3.0,2.0,0.0,1.0,2.2,3.3,3.3,2.15,3.2,3.3,2.1,3.25,3.4,2.2,3.25,3.0,2.2,3.0,3.4,2009_2010,74,68,69,70,5.5,74,69,69,68,2.8
SP1,2010-03-28,Real Madrid,Ath Madrid,3.0,2.0,H,0.0,1.0,A,32.0,10.0,8.0,3.0,22.0,16.0,7.0,2.0,3.0,1.0,0.0,0.0,1.3,5.25,10.0,1.3,5.3,8.0,1.3,4.8,9.5,1.29,4.8,9.5,1.3,4.75,10.0,2009_2010,83,71,80,72,100.0,79,70,73,69,25.0
SP1,2010-03-28,Villarreal,Sevilla,3.0,0.0,H,2.0,0.0,H,14.0,9.0,8.0,6.0,10.0,15.0,9.0,3.0,2.0,3.0,0.0,0.0,2.25,3.3,3.2,2.15,3.3,3.2,2.3,3.3,2.9,2.2,3.25,3.0,2.2,3.2,3.25,2009_2010,78,78,75,74,17.5,79,71,78,71,30.0
SP1,2010-03-28,Xerez,Valladolid,3.0,0.0,H,2.0,0.0,H,12.0,17.0,4.0,5.0,22.0,19.0,4.0,6.0,2.0,4.0,0.0,1.0,2.5,3.25,2.8,2.6,3.2,2.6,2.4,3.1,2.95,2.5,3.2,2.6,2.5,3.2,2.75,2009_2010,72,67,64,67,1.6,74,68,71,71,3.3
SP1,2010-03-29,Ath Bilbao,Santander,4.0,3.0,H,2.0,1.0,H,12.0,9.0,5.0,5.0,10.0,21.0,10.0,1.0,1.0,3.0,0.0,1.0,1.91,3.4,4.0,1.88,3.35,4.0,1.85,3.4,4.0,1.83,3.3,4.0,1.91,3.25,4.0,2009_2010,75,66,70,70,8.5,75,68,71,65,3.5
SP1,2010-03-04,Barcelona,Ath Bilbao,4.0,1.0,H,2.0,0.0,H,17.0,14.0,7.0,5.0,5.0,8.0,7.0,10.0,1.0,1.0,0.0,0.0,1.17,7.0,15.0,1.2,6.25,11.5,1.17,6.5,13.0,1.17,6.0,15.0,1.14,7.0,17.0,2009_2010,84,73,77,74,85.0,75,66,70,70,8.5
SP1,2010-03-04,Sevilla,Tenerife,3.0,0.0,H,2.0,0.0,H,13.0,15.0,5.0,3.0,21.0,19.0,4.0,5.0,5.0,4.0,0.0,0.0,1.4,4.5,8.0,1.42,4.25,7.0,1.4,4.3,7.5,1.36,4.33,7.5,1.4,4.33,8.0,2009_2010,79,71,78,71,30.0,72,67,70,68,1.6
SP1,2010-03-04,Zaragoza,Malaga,2.0,0.0,H,1.0,0.0,H,15.0,8.0,6.0,3.0,9.0,14.0,8.0,3.0,3.0,4.0,0.0,0.0,1.85,3.4,4.2,1.9,3.4,3.8,1.85,3.4,4.0,1.8,3.4,4.0,1.83,3.5,4.0,2009_2010,74,70,72,68,5.0,74,68,69,68,2.5
SP1,2010-04-04,Almeria,Mallorca,1.0,1.0,D,1.0,0.0,H,16.0,17.0,6.0,8.0,14.0,16.0,7.0,4.0,1.0,2.0,0.0,0.0,2.4,3.3,2.88,2.45,3.25,2.75,2.45,3.1,2.9,2.4,3.2,2.75,2.38,3.2,2.88,2009_2010,74,69,69,68,2.8,73,70,70,68,2.0
SP1,2010-04-04,Ath Madrid,La Coruna,3.0,0.0,H,1.0,0.0,H,18.0,6.0,10.0,2.0,15.0,8.0,6.0,3.0,2.0,0.0,0.0,0.0,1.83,3.5,4.33,1.8,3.45,4.25,1.8,3.4,4.3,1.75,3.5,4.2,1.8,3.5,4.33,2009_2010,79,70,73,69,25.0,76,69,71,69,8.0
SP1,2010-04-04,Getafe,Espanol,1.0,1.0,D,1.0,0.0,H,17.0,10.0,2.0,3.0,10.0,15.0,8.0,7.0,3.0,4.0,0.0,0.0,1.8,3.5,4.5,1.8,3.5,4.2,1.85,3.4,4.0,1.75,3.4,4.33,1.83,3.4,4.33,2009_2010,75,72,72,75,2.5,75,73,67,67,11.0
SP1,2010-04-04,Santander,Real Madrid,0.0,2.0,A,0.0,1.0,A,5.0,16.0,2.0,4.0,27.0,12.0,1.0,9.0,4.0,1.0,0.0,0.0,9.5,5.25,1.3,9.0,5.0,1.3,9.0,4.6,1.33,9.0,4.8,1.29,10.0,4.75,1.3,2009_2010,75,68,71,65,3.5,83,71,80,72,100.0
SP1,2010-04-04,Sp Gijon,Xerez,2.0,2.0,D,1.0,0.0,H,15.0,12.0,7.0,4.0,18.0,18.0,3.0,4.0,1.0,0.0,0.0,0.0,1.73,3.5,5.0,1.75,3.5,4.5,1.8,3.4,4.3,1.7,3.5,4.5,1.73,3.4,5.0,2009_2010,73,69,71,68,1.9,72,67,64,67,1.6
SP1,2010-04-04,Valencia,Osasuna,3.0,0.0,H,0.0,0.0,D,18.0,14.0,7.0,5.0,14.0,20.0,7.0,3.0,0.0,2.0,0.0,0.0,1.62,3.75,5.5,1.55,3.65,6.25,1.55,3.7,6.0,1.5,3.8,6.0,1.57,3.6,6.0,2009_2010,80,73,76,75,18.0,74,68,69,70,5.5
SP1,2010-04-04,Valladolid,Villarreal,0.0,2.0,A,0.0,1.0,A,15.0,12.0,5.0,7.0,15.0,14.0,6.0,4.0,3.0,4.0,0.0,0.0,2.88,3.3,2.4,2.95,3.25,2.3,2.85,3.2,2.4,2.88,3.2,2.3,3.0,3.25,2.3,2009_2010,74,68,71,71,3.3,78,78,75,74,17.5
SP1,2010-10-04,Malaga,Sevilla,1.0,2.0,A,1.0,0.0,H,10.0,11.0,4.0,7.0,29.0,14.0,3.0,4.0,3.0,5.0,0.0,0.0,3.25,3.25,2.25,3.25,3.5,2.2,3.1,3.3,2.2,3.0,3.25,2.2,3.4,3.25,2.1,2009_2010,74,68,69,68,2.5,79,71,78,71,30.0
SP1,2010-10-04,Real Madrid,Barcelona,0.0,2.0,A,0.0,1.0,A,16.0,8.0,7.0,4.0,30.0,15.0,4.0,7.0,4.0,4.0,0.0,0.0,2.5,3.4,2.7,2.45,3.7,2.7,2.4,3.5,2.65,2.5,3.4,2.7,2.62,3.4,2.62,2009_2010,83,71,80,72,100.0,84,73,77,74,85.0
SP1,2010-10-04,Tenerife,Valladolid,0.0,0.0,D,0.0,0.0,D,18.0,5.0,4.0,0.0,13.0,22.0,9.0,6.0,2.0,3.0,0.0,0.0,2.0,3.4,3.75,1.95,3.4,3.65,2.0,3.3,3.6,1.95,3.25,3.6,1.95,3.25,3.75,2009_2010,72,67,70,68,1.6,74,68,71,71,3.3
SP1,2010-10-04,Villarreal,Sp Gijon,1.0,0.0,H,1.0,0.0,H,16.0,3.0,8.0,1.0,10.0,15.0,9.0,4.0,0.0,1.0,0.0,0.0,1.5,4.0,7.0,1.5,3.85,6.5,1.45,4.0,7.0,1.5,3.75,6.2,1.5,3.75,7.0,2009_2010,78,78,75,74,17.5,73,69,71,68,1.9
SP1,2010-10-04,Xerez,Getafe,0.0,1.0,A,0.0,0.0,D,14.0,9.0,4.0,2.0,23.0,14.0,12.0,3.0,3.0,2.0,0.0,1.0,2.8,3.25,2.5,2.7,3.3,2.45,2.8,3.3,2.4,2.7,3.25,2.4,2.75,3.2,2.5,2009_2010,72,67,64,67,1.6,75,72,72,75,2.5
SP1,2010-11-04,Ath Bilbao,Almeria,4.0,1.0,H,2.0,0.0,H,25.0,11.0,11.0,5.0,10.0,17.0,9.0,3.0,1.0,0.0,0.0,0.0,1.8,3.5,4.5,1.75,3.55,4.4,1.75,3.5,4.6,1.75,3.4,4.33,1.73,3.4,4.75,2009_2010,75,66,70,70,8.5,74,69,69,68,2.8
SP1,2010-11-04,Espanol,Ath Madrid,3.0,0.0,H,0.0,0.0,D,21.0,12.0,7.0,2.0,8.0,13.0,5.0,5.0,2.0,3.0,0.0,1.0,2.5,3.25,2.8,2.5,3.3,2.85,2.6,3.2,2.6,2.5,3.2,2.6,2.5,3.0,2.88,2009_2010,75,73,67,67,11.0,79,70,73,69,25.0
SP1,2010-11-04,La Coruna,Santander,1.0,1.0,D,1.0,0.0,H,15.0,12.0,3.0,4.0,9.0,16.0,9.0,7.0,0.0,1.0,0.0,0.0,2.0,3.4,3.8,2.05,3.35,3.4,2.0,3.3,3.6,2.0,3.25,3.5,2.0,3.2,3.75,2009_2010,76,69,71,69,8.0,75,68,71,65,3.5
SP1,2010-11-04,Mallorca,Valencia,3.0,2.0,H,2.0,0.0,H,17.0,15.0,8.0,4.0,12.0,15.0,4.0,7.0,3.0,3.0,0.0,1.0,2.38,3.25,3.0,2.5,3.3,2.85,2.45,3.3,2.75,2.3,3.3,2.8,2.3,3.2,3.0,2009_2010,73,70,70,68,2.0,80,73,76,75,18.0
SP1,2010-11-04,Osasuna,Zaragoza,2.0,0.0,H,1.0,0.0,H,9.0,12.0,6.0,4.0,22.0,14.0,3.0,7.0,4.0,4.0,1.0,0.0,2.25,3.25,3.2,2.25,3.15,3.15,2.1,3.25,3.4,2.2,3.25,3.0,2.1,3.2,3.4,2009_2010,74,68,69,70,5.5,74,70,72,68,5.0
SP1,2010-04-13,Getafe,Villarreal,3.0,0.0,H,0.0,0.0,D,15.0,8.0,5.0,2.0,19.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,2.5,3.3,2.75,2.45,3.25,2.75,2.3,3.3,2.9,2.25,3.25,2.7,2.5,3.25,2.75,2009_2010,75,72,72,75,2.5,78,78,75,74,17.5
SP1,2010-04-13,Sp Gijon,Tenerife,0.0,2.0,A,0.0,0.0,D,12.0,7.0,5.0,4.0,16.0,12.0,9.0,9.0,2.0,0.0,0.0,0.0,1.91,3.4,4.0,1.85,3.35,4.1,1.9,3.4,3.7,1.91,3.3,4.2,1.91,3.25,4.0,2009_2010,73,69,71,68,1.9,72,67,70,68,1.6
SP1,2010-04-13,Valladolid,Sevilla,2.0,1.0,H,1.0,0.0,H,20.0,8.0,5.0,5.0,27.0,13.0,4.0,3.0,5.0,1.0,0.0,0.0,4.0,3.5,1.91,4.15,3.5,1.8,3.6,3.3,2.0,3.25,3.3,1.95,4.0,3.4,1.83,2009_2010,74,68,71,71,3.3,79,71,78,71,30.0
SP1,2010-04-14,Ath Madrid,Xerez,1.0,2.0,A,1.0,1.0,D,21.0,11.0,5.0,3.0,19.0,16.0,8.0,4.0,3.0,4.0,0.0,0.0,1.36,4.5,9.0,1.35,4.6,8.0,1.45,4.0,7.0,1.36,4.0,7.0,1.33,4.5,9.0,2009_2010,79,70,73,69,25.0,72,67,64,67,1.6
SP1,2010-04-14,Barcelona,La Coruna,3.0,0.0,H,1.0,0.0,H,21.0,5.0,11.0,3.0,11.0,12.0,14.0,2.0,0.0,3.0,0.0,0.0,1.13,8.5,17.0,1.12,8.5,14.5,1.15,6.5,15.0,1.12,6.0,15.0,1.11,8.5,19.0,2009_2010,84,73,77,74,85.0,76,69,71,69,8.0
SP1,2010-04-14,Osasuna,Malaga,2.0,2.0,D,1.0,1.0,D,11.0,16.0,2.0,6.0,20.0,18.0,5.0,4.0,1.0,5.0,1.0,1.0,1.91,3.4,4.0,1.95,3.35,3.7,2.0,3.3,3.6,1.83,3.3,3.6,1.91,3.25,4.0,2009_2010,74,68,69,70,5.5,74,68,69,68,2.5
SP1,2010-04-14,Santander,Espanol,3.0,1.0,H,1.0,1.0,D,13.0,7.0,4.0,2.0,24.0,10.0,7.0,5.0,3.0,3.0,0.0,1.0,2.1,3.3,3.5,2.15,3.25,3.25,2.1,3.25,3.4,2.15,3.25,2.88,2.05,3.2,3.6,2009_2010,75,68,71,65,3.5,75,73,67,67,11.0
SP1,2010-04-14,Zaragoza,Mallorca,1.0,1.0,D,1.0,1.0,D,14.0,6.0,3.0,3.0,16.0,14.0,5.0,5.0,2.0,4.0,0.0,0.0,2.2,3.3,3.2,2.25,3.3,3.0,2.3,3.4,2.8,2.15,3.25,2.88,2.2,3.4,3.0,2009_2010,74,70,72,68,5.0,73,70,70,68,2.0
SP1,2010-04-15,Almeria,Real Madrid,1.0,2.0,A,1.0,1.0,D,10.0,32.0,4.0,15.0,19.0,17.0,4.0,10.0,3.0,4.0,0.0,0.0,10.0,5.5,1.29,8.25,5.25,1.3,7.0,5.0,1.35,8.5,4.8,1.25,10.0,5.5,1.25,2009_2010,74,69,69,68,2.8,83,71,80,72,100.0
SP1,2010-04-15,Valencia,Ath Bilbao,2.0,0.0,H,1.0,0.0,H,17.0,6.0,5.0,3.0,17.0,13.0,15.0,3.0,1.0,2.0,0.0,0.0,1.62,3.75,5.5,1.6,3.65,5.5,1.55,3.7,6.0,1.53,3.6,5.0,1.62,3.6,5.5,2009_2010,80,73,76,75,18.0,75,66,70,70,8.5
SP1,2010-04-17,Espanol,Barcelona,0.0,0.0,D,0.0,0.0,D,9.0,4.0,3.0,1.0,21.0,17.0,3.0,4.0,3.0,2.0,0.0,1.0,9.0,5.0,1.33,8.0,5.3,1.3,7.3,4.5,1.35,8.0,4.5,1.33,10.0,4.75,1.3,2009_2010,75,73,67,67,11.0,84,73,77,74,85.0
SP1,2010-04-17,Sevilla,Sp Gijon,3.0,0.0,H,1.0,0.0,H,16.0,4.0,7.0,2.0,8.0,20.0,6.0,3.0,3.0,4.0,0.0,2.0,1.4,4.33,8.5,1.35,4.6,8.0,1.35,4.5,7.3,1.36,4.2,8.0,1.33,4.75,8.5,2009_2010,79,71,78,71,30.0,73,69,71,68,1.9
SP1,2010-04-17,Villarreal,Ath Madrid,2.0,1.0,H,2.0,0.0,H,7.0,13.0,5.0,7.0,15.0,22.0,4.0,8.0,2.0,2.0,0.0,0.0,1.83,3.5,4.33,1.85,3.6,4.33,1.75,3.4,4.3,1.83,3.5,3.8,1.73,3.6,4.5,2009_2010,78,78,75,74,17.5,79,70,73,69,25.0
SP1,2010-04-18,Ath Bilbao,Zaragoza,0.0,0.0,D,0.0,0.0,D,16.0,6.0,6.0,1.0,14.0,17.0,5.0,2.0,3.0,5.0,0.0,0.0,1.73,3.5,5.0,1.83,3.5,4.75,1.75,3.4,4.3,1.75,3.4,4.33,1.73,3.5,4.75,2009_2010,75,66,70,70,8.5,74,70,72,68,5.0
SP1,2010-04-18,La Coruna,Almeria,0.0,0.0,D,0.0,0.0,D,18.0,18.0,4.0,2.0,14.0,10.0,3.0,9.0,2.0,2.0,0.0,0.0,1.91,3.4,4.0,1.9,3.3,3.95,1.9,3.3,3.7,1.91,3.3,3.75,1.91,3.25,4.0,2009_2010,76,69,71,69,8.0,74,69,69,68,2.8
SP1,2010-04-18,Malaga,Valladolid,0.0,0.0,D,0.0,0.0,D,13.0,14.0,4.0,0.0,15.0,22.0,6.0,6.0,2.0,2.0,0.0,0.0,1.91,3.4,4.0,1.95,3.25,3.85,2.0,3.3,3.3,1.91,3.3,3.75,1.91,3.25,4.0,2009_2010,74,68,69,68,2.5,74,68,71,71,3.3
SP1,2010-04-18,Real Madrid,Valencia,2.0,0.0,H,1.0,0.0,H,24.0,9.0,11.0,3.0,16.0,16.0,2.0,7.0,2.0,3.0,0.0,0.0,1.4,4.5,8.0,1.45,4.75,6.75,1.35,4.5,7.3,1.36,4.5,7.0,1.33,5.0,8.0,2009_2010,83,71,80,72,100.0,80,73,76,75,18.0
SP1,2010-04-18,Tenerife,Getafe,3.0,2.0,H,1.0,1.0,D,19.0,14.0,4.0,7.0,13.0,19.0,7.0,3.0,2.0,4.0,0.0,0.0,2.4,3.3,2.88,2.4,3.25,2.8,2.25,3.2,2.9,2.3,3.2,2.9,2.3,3.2,3.0,2009_2010,72,67,70,68,1.6,75,72,72,75,2.5
SP1,2010-04-18,Xerez,Santander,2.0,2.0,D,1.0,1.0,D,11.0,14.0,4.0,7.0,16.0,13.0,5.0,13.0,1.0,2.0,0.0,0.0,2.4,3.3,2.88,2.35,3.25,2.85,2.3,3.3,2.75,2.38,3.2,2.8,2.38,3.2,2.88,2009_2010,72,67,64,67,1.6,75,68,71,65,3.5
SP1,2010-04-19,Mallorca,Osasuna,2.0,0.0,H,1.0,0.0,H,15.0,12.0,8.0,4.0,14.0,15.0,5.0,9.0,1.0,3.0,0.0,0.0,1.62,3.6,6.0,1.65,3.6,5.0,1.6,3.6,5.0,1.57,3.6,5.5,1.57,3.6,6.0,2009_2010,73,70,70,68,2.0,74,68,69,70,5.5
SP1,2010-04-24,Barcelona,Xerez,3.0,1.0,H,2.0,1.0,H,14.0,8.0,7.0,4.0,17.0,17.0,3.0,6.0,1.0,9.0,0.0,2.0,1.1,8.5,29.0,1.08,9.5,19.0,1.1,7.3,15.0,1.08,8.5,21.0,1.08,9.0,26.0,2009_2010,84,73,77,74,85.0,72,67,64,67,1.6
SP1,2010-04-24,Valencia,La Coruna,1.0,0.0,H,1.0,0.0,H,12.0,9.0,6.0,1.0,17.0,11.0,12.0,2.0,3.0,3.0,1.0,0.0,1.4,4.5,8.0,1.44,4.4,7.75,1.45,3.9,6.5,1.36,4.33,7.5,1.4,4.5,7.0,2009_2010,80,73,76,75,18.0,76,69,71,69,8.0
SP1,2010-04-24,Zaragoza,Real Madrid,1.0,2.0,A,0.0,0.0,D,7.0,19.0,2.0,12.0,21.0,22.0,1.0,7.0,3.0,4.0,1.0,0.0,10.0,5.5,1.29,9.0,5.25,1.34,7.8,4.6,1.33,9.5,5.25,1.25,10.0,5.5,1.25,2009_2010,74,70,72,68,5.0,83,71,80,72,100.0
SP1,2010-04-25,Almeria,Espanol,0.0,1.0,A,0.0,0.0,D,13.0,16.0,2.0,6.0,17.0,15.0,10.0,2.0,4.0,4.0,0.0,1.0,2.2,3.2,3.4,2.15,2.85,3.75,2.1,2.9,3.5,2.25,3.0,3.2,2.1,3.2,3.5,2009_2010,74,69,69,68,2.8,75,73,67,67,11.0
SP1,2010-04-25,Ath Madrid,Tenerife,3.0,1.0,H,2.0,0.0,H,26.0,14.0,11.0,3.0,10.0,14.0,9.0,7.0,1.0,2.0,0.0,0.0,1.8,3.5,4.5,1.75,3.8,4.6,1.7,3.6,4.2,1.7,3.5,4.5,1.73,3.6,4.5,2009_2010,79,70,73,69,25.0,72,67,70,68,1.6
SP1,2010-04-25,Getafe,Sevilla,4.0,3.0,H,1.0,2.0,A,20.0,10.0,9.0,6.0,11.0,16.0,10.0,3.0,6.0,3.0,0.0,1.0,2.8,3.25,2.5,2.65,3.3,2.5,2.7,3.3,2.3,2.7,3.25,2.4,2.88,3.2,2.38,2009_2010,75,72,72,75,2.5,79,71,78,71,30.0
SP1,2010-04-25,Mallorca,Malaga,1.0,1.0,D,0.0,0.0,D,24.0,14.0,7.0,8.0,19.0,20.0,8.0,6.0,2.0,5.0,0.0,1.0,1.5,4.0,7.0,1.55,4.0,6.5,1.5,3.9,5.5,1.4,4.2,7.0,1.5,3.75,7.0,2009_2010,73,70,70,68,2.0,74,68,69,68,2.5
SP1,2010-04-25,Santander,Villarreal,1.0,2.0,A,1.0,0.0,H,10.0,22.0,6.0,11.0,21.0,10.0,4.0,9.0,7.0,4.0,0.0,0.0,3.0,3.25,2.38,2.9,3.3,2.3,2.6,3.3,2.4,2.88,3.25,2.3,2.88,3.2,2.38,2009_2010,75,68,71,65,3.5,78,78,75,74,17.5
SP1,2010-04-25,Sp Gijon,Valladolid,0.0,2.0,A,0.0,0.0,D,8.0,12.0,1.0,6.0,24.0,17.0,3.0,1.0,2.0,3.0,1.0,1.0,2.25,3.25,3.25,2.25,3.2,3.1,2.1,3.3,3.1,2.3,3.2,2.9,2.2,3.2,3.2,2009_2010,73,69,71,68,1.9,74,68,71,71,3.3
SP1,2010-04-26,Osasuna,Ath Bilbao,0.0,0.0,D,0.0,0.0,D,12.0,8.0,3.0,5.0,15.0,12.0,5.0,6.0,1.0,1.0,0.0,0.0,2.5,3.25,2.8,2.45,3.15,2.8,2.3,3.1,2.9,2.5,3.1,2.7,2.5,3.0,2.88,2009_2010,74,68,69,70,5.5,75,66,70,70,8.5
SP1,2010-01-05,Espanol,Valencia,0.0,2.0,A,0.0,0.0,D,9.0,15.0,2.0,6.0,14.0,19.0,6.0,10.0,3.0,0.0,0.0,0.0,2.88,3.3,2.4,2.85,3.25,2.35,2.65,3.1,2.5,2.75,3.25,2.38,2.88,3.25,2.38,2009_2010,75,73,67,67,11.0,80,73,76,75,18.0
SP1,2010-01-05,La Coruna,Zaragoza,0.0,1.0,A,0.0,0.0,D,7.0,7.0,4.0,1.0,20.0,11.0,4.0,6.0,3.0,2.0,0.0,0.0,2.4,3.3,2.88,2.35,3.25,2.85,2.3,3.3,2.7,2.4,3.25,2.7,2.38,3.2,2.88,2009_2010,76,69,71,69,8.0,74,70,72,68,5.0
SP1,2010-01-05,Malaga,Sp Gijon,1.0,1.0,D,0.0,1.0,A,19.0,7.0,6.0,1.0,14.0,18.0,15.0,5.0,3.0,8.0,0.0,0.0,1.83,3.5,4.33,1.78,3.35,4.5,1.85,3.4,3.8,1.83,3.3,4.0,1.83,3.25,4.5,2009_2010,74,68,69,68,2.5,73,69,71,68,1.9
SP1,2010-01-05,Tenerife,Santander,2.0,1.0,H,1.0,0.0,H,20.0,7.0,11.0,2.0,15.0,23.0,5.0,2.0,0.0,4.0,0.0,0.0,2.1,3.3,3.5,2.1,3.25,3.35,2.0,3.3,3.3,2.1,3.25,3.25,2.05,3.25,3.4,2009_2010,72,67,70,68,1.6,75,68,71,65,3.5
SP1,2010-01-05,Valladolid,Getafe,0.0,0.0,D,0.0,0.0,D,13.0,4.0,3.0,2.0,14.0,21.0,5.0,6.0,2.0,3.0,0.0,1.0,2.4,3.3,2.88,2.4,3.2,2.85,2.3,3.3,2.7,2.4,3.2,2.75,2.3,3.2,3.0,2009_2010,74,68,71,71,3.3,75,72,72,75,2.5
SP1,2010-01-05,Villarreal,Barcelona,1.0,4.0,A,0.0,3.0,A,8.0,15.0,2.0,6.0,23.0,11.0,4.0,4.0,3.0,3.0,0.0,0.0,5.5,3.8,1.57,6.0,4.0,1.5,5.4,3.7,1.55,5.5,4.0,1.5,6.0,4.0,1.5,2009_2010,78,78,75,74,17.5,84,73,77,74,85.0
SP1,2010-01-05,Xerez,Almeria,2.0,1.0,H,1.0,1.0,D,11.0,18.0,2.0,3.0,8.0,17.0,4.0,6.0,2.0,4.0,1.0,1.0,2.5,3.3,2.75,2.45,3.25,2.75,2.3,3.3,2.7,2.4,3.2,2.75,2.38,3.2,2.88,2009_2010,72,67,64,67,1.6,74,69,69,68,2.8
SP1,2010-02-05,Ath Bilbao,Mallorca,1.0,3.0,A,1.0,1.0,D,13.0,18.0,4.0,6.0,14.0,21.0,6.0,7.0,1.0,4.0,0.0,0.0,2.0,3.4,3.75,2.0,3.3,3.6,2.05,3.25,3.25,1.95,3.3,3.6,1.95,3.25,3.75,2009_2010,75,66,70,70,8.5,73,70,70,68,2.0
SP1,2010-02-05,Real Madrid,Osasuna,3.0,2.0,H,2.0,2.0,D,31.0,17.0,12.0,6.0,13.0,15.0,11.0,3.0,1.0,1.0,0.0,0.0,1.13,8.0,19.0,1.12,8.5,14.0,1.12,7.0,14.0,1.11,7.5,17.0,1.09,8.5,26.0,2009_2010,83,71,80,72,100.0,74,68,69,70,5.5
